OID,PID
4500,741
4500,741
4500,347
4500,347
4500,347
4500,522
4500,522
4501,979
4501,577
4501,577
4501,658
4501,658
4502,680
4502,397
4502,397
4502,274
4502,843
4503,946
4503,946
4504,486
4504,683
4504,121
4504,727
4504,727
4504,727
4505,180
4505,180
4505,180
4505,108
4505,32
4505,824
4506,162
4506,162
4506,769
4506,498
4506,498
4506,498
4506,31
4507,384
4507,384
4507,805
4507,805
4507,805
4507,713
4507,713
4508,799
4508,799
4508,799
4508,487
4508,487
4508,346
4508,346
4508,346
4508,873
4509,225
4509,225
4509,225
4509,61
4509,316
4509,316
4509,551
4509,551
4510,601
4510,601
4510,521
4510,521
4511,786
4511,455
4511,258
4511,258
4511,1017
4511,194
4512,499
4512,499
4512,127
4512,127
4512,127
4512,852
4512,852
4512,852
4512,310
4512,310
4512,310
4513,290
4513,290
4513,880
4513,880
4514,106
4514,106
4514,106
4514,286
4514,924
4514,924
4514,156
4514,156
4514,156
4515,875
4515,121
4516,129
4516,129
4516,129
4516,842
4516,115
4516,115
4516,115
4516,126
4516,126
4517,975
4517,975
4518,1014
4518,1014
4518,50
4518,50
4518,50
4518,736
4518,736
4518,736
4518,379
4518,379
4519,413
4519,413
4520,510
4520,510
4520,510
4521,861
4521,861
4521,861
4521,83
4521,83
4522,291
4522,291
4522,291
4522,668
4522,668
4522,388
4522,843
4522,951
4522,951
4522,951
4523,751
4523,751
4524,153
4525,590
4525,67
4525,67
4525,67
4525,297
4525,297
4525,198
4525,198
4525,198
4526,961
4526,961
4526,961
4526,899
4526,899
4526,899
4526,102
4526,102
4526,102
4526,274
4527,861
4528,548
4528,548
4528,548
4528,546
4528,546
4528,615
4529,1026
4529,971
4529,971
4530,159
4530,862
4530,862
4530,862
4530,962
4530,962
4531,411
4531,411
4531,411
4532,679
4532,679
4532,547
4532,547
4532,994
4533,296
4533,296
4533,130
4533,829
4533,829
4533,829
4534,615
4534,54
4535,773
4536,276
4536,102
4536,102
4536,716
4536,716
4536,716
4536,554
4536,554
4536,554
4536,759
4537,162
4537,455
4538,162
4538,162
4538,162
4539,36
4539,36
4539,36
4539,39
4540,963
4540,963
4541,699
4541,302
4541,302
4541,302
4541,918
4541,918
4541,365
4541,365
4542,868
4542,868
4542,868
4542,21
4542,90
4543,256
4543,256
4543,701
4543,382
4543,382
4543,150
4543,150
4543,150
4544,65
4544,65
4544,65
4544,498
4544,498
4544,315
4544,315
4544,315
4545,482
4545,25
4545,25
4546,921
4546,921
4546,921
4546,365
4546,365
4547,434
4547,434
4547,539
4547,539
4547,233
4547,6
4547,6
4547,557
4548,169
4548,821
4548,821
4548,313
4549,631
4549,631
4549,631
4550,929
4550,929
4551,304
4551,721
4551,721
4551,721
4551,93
4551,93
4551,93
4551,547
4551,547
4551,436
4551,436
4552,743
4552,743
4552,743
4553,887
4553,887
4553,887
4553,476
4553,476
4554,480
4554,480
4554,427
4554,427
4554,74
4554,74
4554,687
4554,687
4554,687
4555,398
4555,398
4555,410
4555,410
4555,410
4555,316
4555,77
4555,77
4555,77
4556,565
4557,419
4557,419
4557,419
4558,458
4558,458
4558,186
4558,186
4558,878
4558,934
4558,934
4558,934
4559,773
4559,773
4559,773
4559,473
4559,473
4559,473
4560,262
4560,901
4560,901
4560,490
4560,490
4560,490
4560,574
4560,680
4561,1014
4561,1014
4561,126
4561,126
4561,152
4561,152
4561,152
4561,227
4561,227
4562,699
4562,42
4562,42
4562,480
4562,480
4562,162
4562,624
4562,624
4563,764
4563,770
4563,491
4563,491
4563,491
4564,956
4565,782
4565,473
4565,473
4565,473
4565,1
4565,1
4565,37
4565,37
4565,37
4565,352
4565,352
4566,34
4566,34
4566,34
4566,618
4566,183
4566,183
4566,183
4566,193
4566,193
4566,383
4566,383
4567,29
4567,943
4568,125
4568,3
4568,140
4568,664
4568,664
4568,664
4568,546
4568,546
4568,546
4569,489
4569,546
4569,546
4569,91
4569,597
4569,704
4569,704
4569,704
4570,0
4570,114
4570,114
4571,252
4571,147
4571,147
4571,438
4572,866
4572,866
4572,866
4572,19
4572,476
4572,476
4572,476
4572,390
4572,390
4572,390
4572,806
4572,806
4572,806
4573,534
4573,534
4573,156
4574,993
4574,993
4575,626
4575,626
4575,626
4575,423
4575,423
4576,666
4576,666
4576,902
4576,902
4576,902
4576,701
4576,701
4576,701
4576,295
4576,476
4576,476
4577,808
4577,808
4577,808
4577,1
4577,475
4577,475
4577,475
4578,428
4578,428
4578,489
4578,489
4578,9
4578,9
4578,9
4578,773
4578,773
4578,773
4578,719
4578,719
4579,489
4579,84
4579,1027
4579,1027
4579,1027
4580,931
4580,931
4580,927
4580,321
4580,321
4580,321
4580,161
4580,161
4580,161
4580,185
4581,339
4581,339
4581,714
4581,681
4581,681
4581,681
4582,820
4582,689
4582,689
4582,689
4583,279
4583,279
4583,992
4583,748
4583,748
4583,748
4583,889
4583,889
4584,194
4584,227
4584,227
4584,612
4584,870
4584,870
4584,870
4584,596
4584,596
4585,787
4585,787
4585,787
4585,531
4585,531
4585,531
4585,178
4585,178
4586,65
4586,65
4586,65
4586,359
4586,359
4586,283
4586,283
4586,283
4586,829
4586,829
4587,352
4587,1013
4588,781
4588,781
4588,889
4588,659
4588,659
4588,659
4588,611
4588,611
4588,611
4588,491
4588,491
4589,703
4589,703
4590,894
4590,153
4590,804
4590,804
4590,804
4590,439
4590,439
4590,631
4590,631
4590,631
4591,895
4591,895
4592,25
4592,25
4592,567
4592,567
4592,567
4592,109
4593,844
4593,844
4593,844
4593,852
4593,856
4593,856
4593,856
4593,589
4594,989
4594,989
4594,989
4594,1028
4594,1028
4595,945
4595,945
4595,945
4595,234
4595,234
4595,234
4595,962
4596,110
4596,110
4596,110
4597,155
4597,155
4597,155
4597,964
4597,964
4597,964
4597,164
4598,798
4598,102
4598,102
4598,102
4598,90
4598,90
4598,738
4598,738
4598,738
4598,357
4599,551
4599,551
4600,576
4600,576
4600,576
4600,519
4600,519
4600,519
4601,919
4601,919
4601,852
4601,79
4601,79
4601,903
4601,706
4601,706
4601,706
4602,253
4602,253
4602,253
4602,736
4602,736
4602,279
4602,279
4602,279
4603,442
4603,442
4603,300
4603,300
4603,986
4603,654
4603,693
4603,693
4603,693
4604,702
4604,702
4604,702
4604,730
4604,730
4604,730
4605,357
4605,357
4606,76
4606,76
4607,940
4607,940
4607,940
4608,304
4608,229
4608,229
4608,229
4609,876
4609,876
4609,484
4609,275
4609,275
4609,7
4609,7
4609,7
4610,836
4610,836
4610,836
4610,81
4610,81
4610,612
4610,825
4610,825
4610,825
4611,430
4612,522
4612,522
4613,351
4613,232
4613,232
4613,232
4613,790
4613,820
4613,820
4613,796
4613,796
4613,796
4614,118
4614,215
4614,215
4614,215
4614,370
4614,370
4614,888
4615,899
4615,531
4615,531
4615,832
4615,694
4615,694
4615,694
4615,657
4616,52
4616,1013
4616,1013
4616,999
4616,999
4617,102
4617,102
4617,842
4617,842
4617,41
4617,992
4617,992
4618,334
4618,334
4618,334
4618,105
4618,105
4619,304
4619,1013
4619,1013
4619,731
4619,731
4620,901
4621,787
4621,787
4621,787
4621,192
4621,387
4621,387
4621,387
4622,411
4622,640
4622,640
4622,608
4622,171
4623,53
4623,53
4623,704
4623,704
4623,192
4623,461
4623,461
4623,461
4623,747
4624,116
4624,637
4624,637
4624,637
4624,617
4624,617
4624,617
4624,1003
4624,1003
4624,1003
4625,474
4625,474
4625,474
4625,707
4625,707
4625,331
4625,62
4625,62
4625,62
4625,271
4626,932
4626,734
4626,734
4626,734
4626,520
4626,520
4627,639
4627,639
4627,929
4627,815
4627,815
4627,815
4628,630
4629,24
4629,24
4629,24
4629,271
4629,271
4630,14
4630,14
4630,14
4630,395
4630,120
4630,120
4630,120
4631,493
4631,493
4631,67
4631,67
4631,221
4631,221
4632,484
4632,609
4632,609
4632,609
4632,313
4632,313
4632,313
4632,396
4632,396
4632,396
4632,405
4632,405
4633,557
4633,557
4633,557
4634,486
4634,179
4634,179
4634,179
4634,623
4634,623
4634,208
4634,208
4634,208
4635,915
4635,915
4635,280
4635,280
4635,280
4635,110
4635,43
4635,43
4635,421
4635,421
4635,421
4636,655
4636,655
4636,408
4637,541
4637,541
4637,541
4638,626
4638,626
4638,626
4639,256
4639,256
4639,256
4639,240
4639,434
4640,304
4640,304
4640,410
4640,410
4640,410
4641,219
4641,275
4641,275
4641,275
4642,836
4642,1009
4642,455
4642,455
4642,455
4642,585
4643,617
4643,617
4643,984
4643,669
4643,669
4643,1020
4644,838
4644,838
4644,838
4644,184
4645,61
4645,61
4645,431
4646,390
4646,390
4646,390
4647,213
4647,213
4647,138
4647,138
4647,138
4647,80
4647,80
4648,478
4648,836
4648,836
4648,836
4648,401
4648,827
4649,695
4649,695
4649,97
4649,97
4649,97
4649,185
4649,185
4649,185
4649,939
4649,939
4649,203
4649,203
4650,1002
4650,1002
4650,41
4650,41
4650,1016
4650,162
4650,162
4650,162
4650,962
4651,705
4651,705
4651,705
4651,73
4652,761
4652,761
4652,761
4653,367
4653,367
4653,737
4653,737
4653,689
4653,309
4653,309
4653,932
4654,708
4654,708
4654,708
4654,300
4654,300
4654,37
4654,62
4654,62
4654,62
4654,355
4655,784
4655,784
4655,784
4656,746
4657,341
4657,341
4657,341
4658,919
4659,799
4659,799
4659,741
4659,741
4659,741
4660,204
4661,841
4661,841
4661,328
4661,531
4661,531
4661,531
4661,246
4661,246
4662,76
4662,76
4662,848
4662,848
4662,848
4662,885
4662,468
4662,468
4662,468
4663,621
4663,879
4663,879
4663,806
4663,806
4663,806
4663,660
4663,660
4663,660
4663,291
4664,687
4664,677
4664,736
4664,736
4664,936
4664,936
4664,665
4664,665
4664,665
4665,783
4666,1001
4666,1001
4666,1001
4667,230
4667,230
4667,230
4667,825
4667,825
4668,705
4668,957
4668,957
4669,391
4669,391
4669,391
4669,660
4669,660
4670,325
4670,325
4670,325
4671,837
4671,87
4671,87
4672,179
4672,179
4672,179
4672,462
4672,108
4672,108
4672,108
4672,14
4672,14
4672,14
4673,64
4673,143
4673,601
4674,245
4674,245
4674,245
4675,750
4675,750
4675,887
4675,887
4675,576
4675,576
4675,41
4675,41
4676,552
4676,552
4676,471
4676,123
4676,196
4676,196
4677,494
4678,975
4678,975
4678,975
4678,627
4678,904
4678,904
4678,904
4679,73
4679,1028
4679,1028
4679,1028
4679,599
4679,599
4679,58
4679,679
4680,446
4680,446
4680,75
4680,75
4680,75
4681,341
4681,341
4681,341
4681,849
4681,849
4681,549
4681,680
4681,959
4681,959
4682,708
4682,708
4682,708
4682,15
4682,15
4682,288
4682,288
4682,288
4682,909
4682,909
4682,909
4683,926
4683,926
4683,926
4683,989
4683,989
4683,989
4683,298
4683,298
4683,298
4683,556
4683,84
4683,84
4684,92
4684,679
4684,679
4684,862
4684,8
4684,5
4684,5
4685,598
4685,598
4685,598
4686,83
4686,611
4686,611
4686,611
4687,178
4688,792
4688,786
4688,587
4688,587
4689,888
4689,888
4689,612
4689,612
4689,42
4689,42
4689,42
4689,298
4689,298
4689,298
4689,598
4689,598
4689,598
4690,1005
4690,42
4690,996
4690,996
4690,996
4691,544
4691,441
4691,441
4691,441
4692,789
4692,789
4692,549
4692,549
4692,549
4692,984
4692,984
4692,984
4693,533
4693,533
4694,115
4694,115
4694,115
4694,881
4694,881
4694,289
4694,958
4694,447
4694,447
4694,447
4695,823
4695,823
4695,823
4696,903
4696,903
4696,863
4696,863
4696,863
4696,1028
4696,1028
4696,1028
4696,977
4696,977
4696,977
4696,225
4696,225
4696,225
4697,988
4697,988
4697,573
4697,573
4697,573
4697,9
4698,615
4698,732
4698,732
4699,739
4699,65
4699,257
4699,257
4699,876
4700,449
4700,449
4700,351
4700,351
4700,351
4700,293
4700,293
4700,293
4700,865
4701,215
4702,792
4702,792
4702,852
4702,852
4702,852
4702,413
4702,7
4702,878
4702,878
4703,712
4703,712
4703,712
4703,754
4703,754
4703,717
4703,717
4703,717
4703,586
4703,586
4703,586
4704,110
4704,554
4704,554
4704,554
4705,580
4705,66
4705,66
4705,533
4705,533
4705,917
4706,519
4706,519
4706,519
4707,379
4707,794
4707,794
4707,794
4707,928
4707,928
4708,677
4708,677
4708,677
4708,565
4708,565
4708,406
4708,406
4708,406
4708,19
4708,19
4708,19
4708,12
4708,12
4709,1009
4709,1009
4709,1009
4709,1003
4709,1003
4709,430
4709,430
4710,801
4711,22
4711,22
4711,1007
4711,1007
4711,1007
4711,311
4711,593
4711,593
4711,593
4712,643
4712,643
4712,269
4712,83
4712,970
4712,970
4713,875
4713,875
4713,875
4713,749
4713,749
4713,770
4713,770
4713,770
4713,853
4713,853
4714,1006
4714,1006
4714,1006
4715,480
4715,480
4715,480
4715,677
4715,582
4715,582
4716,85
4716,85
4716,85
4717,729
4717,729
4717,451
4717,451
4717,451
4717,851
4717,577
4717,577
4718,922
4718,922
4718,922
4718,929
4718,929
4718,56
4718,56
4719,157
4720,384
4720,384
4720,345
4720,426
4720,426
4720,426
4721,613
4721,273
4721,273
4721,801
4721,801
4721,512
4722,493
4723,615
4723,615
4723,615
4723,65
4723,65
4723,65
4723,507
4723,507
4723,407
4723,407
4723,407
4724,147
4724,147
4724,778
4724,778
4724,107
4724,107
4724,91
4724,80
4724,80
4725,117
4725,117
4725,934
4725,934
4726,140
4726,140
4727,499
4727,499
4727,537
4727,537
4727,914
4727,914
4727,623
4727,623
4728,439
4728,439
4728,463
4728,463
4728,463
4728,544
4728,122
4728,122
4728,122
4729,394
4729,394
4729,394
4730,635
4730,635
4730,635
4730,284
4730,284
4730,284
4730,331
4730,331
4730,900
4730,900
4730,900
4731,759
4731,210
4731,158
4731,158
4731,178
4731,178
4732,7
4733,538
4733,538
4733,662
4733,925
4733,925
4734,585
4734,564
4734,564
4734,310
4734,310
4735,796
4735,796
4735,796
4736,872
4736,170
4737,742
4737,742
4737,742
4738,618
4738,618
4738,27
4738,27
4739,752
4739,652
4739,652
4739,483
4739,483
4739,483
4739,83
4739,473
4740,361
4740,361
4740,601
4740,601
4740,601
4740,744
4740,233
4740,233
4740,233
4740,85
4740,85
4741,18
4742,529
4742,529
4742,529
4742,349
4742,349
4742,442
4742,442
4742,19
4742,796
4743,193
4743,193
4743,193
4743,730
4743,730
4743,730
4743,330
4743,460
4743,460
4743,385
4743,385
4743,385
4744,131
4744,131
4744,150
4744,150
4744,150
4744,141
4744,130
4745,232
4745,232
4745,232
4745,690
4745,690
4745,690
4745,833
4745,833
4745,833
4745,113
4745,113
4746,18
4746,528
4746,528
4746,528
4746,920
4746,920
4747,59
4747,59
4747,200
4747,666
4747,666
4748,965
4748,737
4748,853
4748,699
4748,699
4748,396
4748,396
4749,376
4749,376
4749,376
4749,539
4749,539
4750,352
4750,80
4750,932
4750,932
4750,932
4750,344
4750,112
4750,112
4750,112
4751,535
4751,202
4751,202
4751,202
4751,180
4752,40
4752,40
4752,814
4752,814
4752,98
4753,1003
4753,1003
4753,1003
4754,234
4754,234
4755,607
4755,607
4755,607
4756,486
4756,486
4757,792
4757,792
4757,792
4757,726
4757,726
4757,726
4757,189
4757,189
4757,723
4757,723
4757,723
4758,306
4758,306
4758,306
4758,781
4758,781
4759,610
4759,610
4759,610
4759,428
4759,154
4759,927
4760,512
4761,217
4761,217
4761,62
4761,62
4761,62
4762,867
4762,867
4762,556
4762,556
4762,556
4762,929
4762,329
4763,274
4763,274
4763,274
4763,949
4763,949
4763,949
4763,662
4764,471
4764,471
4765,766
4766,131
4766,773
4766,773
4766,807
4766,807
4766,807
4766,837
4766,837
4767,956
4767,956
4767,956
4767,475
4767,475
4767,888
4767,627
4768,210
4768,574
4768,660
4768,660
4768,522
4768,522
4768,529
4769,676
4769,828
4770,432
4771,745
4771,745
4771,745
4771,510
4771,905
4771,795
4771,293
4772,1022
4772,245
4772,245
4772,187
4772,187
4773,762
4773,453
4773,453
4773,453
4774,934
4774,934
4774,934
4774,101
4774,789
4775,134
4775,134
4775,134
4775,546
4775,546
4776,769
4776,657
4776,657
4776,339
4777,947
4777,947
4777,947
4777,287
4778,877
4779,245
4779,245
4780,345
4780,827
4780,827
4780,827
4780,99
4781,224
4781,224
4781,866
4781,866
4781,866
4781,275
4781,858
4781,858
4781,858
4781,789
4782,544
4782,430
4782,430
4783,158
4783,375
4783,17
4783,21
4783,21
4783,725
4783,725
4783,725
4784,371
4784,491
4784,491
4784,175
4784,238
4785,296
4785,296
4785,296
4785,1026
4785,1026
4785,1026
4785,988
4785,988
4785,988
4785,842
4785,842
4785,842
4786,416
4786,930
4786,930
4786,930
4786,885
4786,885
4787,533
4787,1023
4787,1023
4787,398
4787,398
4787,398
4788,707
4788,707
4788,341
4788,341
4788,212
4788,212
4788,212
4788,1001
4788,1001
4788,1001
4789,9
4790,65
4790,65
4790,65
4791,866
4791,866
4792,619
4792,619
4792,619
4792,20
4792,20
4792,1010
4792,1010
4792,1010
4792,447
4792,447
4792,447
4793,218
4793,218
4793,218
4794,206
4794,206
4794,206
4794,177
4794,177
4794,177
4794,26
4794,833
4794,865
4795,63
4795,775
4795,775
4796,266
4796,107
4796,413
4796,413
4797,786
4797,529
4797,529
4797,563
4797,563
4798,790
4798,790
4798,790
4798,163
4798,163
4798,151
4798,151
4798,151
4798,127
4798,127
4798,127
4799,467
4799,467
4799,597
4799,713
4799,713
4799,713
4799,897
4799,897
4800,1020
4800,1020
4800,1020
4800,957
4801,1011
4801,281
4801,281
4801,118
4801,118
4801,118
4802,591
4802,923
4802,923
4802,90
4802,90
4802,486
4802,486
4802,562
4803,192
4803,192
4803,837
4803,837
4803,994
4803,994
4803,920
4803,920
4803,620
4804,753
4804,753
4804,753
4804,717
4804,717
4805,645
4805,645
4805,645
4805,963
4805,963
4805,963
4805,487
4805,487
4805,487
4806,357
4806,357
4806,110
4806,207
4806,207
4806,686
4806,686
4807,378
4807,378
4807,209
4807,209
4808,615
4809,767
4809,767
4809,767
4809,953
4809,953
4809,194
4809,194
4809,140
4809,140
4809,678
4809,678
4809,678
4810,222
4810,222
4810,287
4810,387
4810,387
4810,387
4810,1020
4810,1020
4811,570
4811,336
4811,269
4811,269
4811,635
4811,635
4811,180
4812,119
4812,572
4812,572
4812,572
4813,703
4813,703
4814,704
4814,704
4814,115
4814,810
4814,71
4814,805
4814,805
4814,805
4815,62
4815,764
4815,750
4815,941
4816,840
4816,840
4816,77
4816,722
4816,722
4816,603
4816,824
4817,696
4817,180
4818,467
4819,395
4819,605
4819,605
4819,675
4819,546
4819,546
4819,546
4820,521
4820,521
4820,521
4820,480
4820,480
4820,914
4821,356
4821,356
4822,648
4822,648
4822,808
4823,97
4823,97
4823,97
4823,134
4823,897
4823,874
4823,874
4823,874
4824,37
4825,964
4825,964
4826,286
4827,386
4827,386
4827,386
4827,160
4827,160
4827,226
4827,226
4827,226
4828,450
4828,739
4828,739
4828,739
4828,61
4828,61
4828,61
4828,565
4829,308
4829,308
4829,826
4829,25
4829,987
4829,987
4829,987
4830,783
4830,783
4830,783
4830,861
4830,861
4830,861
4830,930
4831,32
4831,32
4832,657
4832,217
4832,271
4832,210
4832,210
4833,779
4833,779
4833,952
4833,952
4833,952
4833,840
4833,840
4833,840
4834,998
4834,998
4834,998
4834,972
4834,972
4834,972
4835,218
4835,218
4835,170
4835,632
4835,632
4836,793
4836,613
4836,613
4836,613
4836,402
4836,553
4836,795
4836,795
4836,795
4837,609
4837,609
4838,308
4838,313
4838,639
4838,639
4838,234
4839,768
4839,768
4840,5
4840,498
4840,498
4840,403
4840,403
4841,910
4841,910
4841,910
4841,68
4841,68
4842,216
4842,169
4842,169
4842,169
4843,401
4843,123
4843,123
4843,123
4843,138
4843,138
4843,672
4844,545
4844,238
4844,143
4844,143
4844,143
4845,272
4845,272
4846,911
4846,140
4846,140
4846,276
4846,731
4846,731
4847,247
4847,197
4847,504
4847,504
4847,810
4847,810
4847,810
4847,945
4848,41
4848,898
4848,898
4849,105
4850,234
4850,234
4850,873
4850,873
4850,876
4850,876
4851,660
4851,137
4851,137
4852,160
4852,160
4852,160
4852,61
4852,61
4852,61
4852,695
4852,396
4852,396
4853,350
4853,350
4853,562
4853,562
4853,562
4853,520
4853,122
4854,486
4855,601
4855,775
4856,1010
4856,1010
4856,1010
4856,67
4856,67
4857,585
4857,500
4857,500
4857,500
4857,93
4857,93
4857,93
4857,4
4857,4
4857,4
4857,636
4857,636
4858,68
4858,68
4858,617
4859,909
4859,909
4860,452
4860,1028
4860,1028
4861,519
4861,519
4861,519
4861,240
4861,240
4861,392
4861,392
4861,1003
4862,359
4863,732
4863,617
4863,617
4863,617
4863,151
4863,1023
4863,1023
4863,1023
4863,255
4863,255
4863,255
4864,725
4864,725
4864,630
4865,491
4865,491
4865,491
4865,493
4865,493
4865,493
4865,631
4865,631
4865,631
4865,77
4865,77
4865,77
4866,669
4866,669
4866,669
4867,996
4868,361
4868,361
4868,361
4869,460
4869,195
4869,195
4869,195
4869,360
4869,360
4870,355
4870,355
4870,355
4870,560
4871,303
4871,303
4871,87
4872,1028
4872,929
4872,790
4872,790
4873,493
4873,857
4873,857
4873,857
4873,617
4873,617
4873,617
4873,740
4873,740
4873,329
4873,329
4873,329
4874,392
4874,349
4874,349
4875,35
4875,35
4876,45
4876,45
4876,45
4877,550
4877,301
4877,301
4877,458
4878,57
4879,175
4879,175
4879,175
4879,472
4879,472
4879,472
4879,182
4879,182
4879,182
4879,425
4879,425
4879,425
4879,806
4879,806
4879,806
4880,593
4880,798
4880,798
4880,798
4880,559
4880,559
4880,559
4881,449
4881,449
4881,1003
4881,1003
4881,406
4881,406
4881,793
4882,110
4882,110
4883,472
4883,472
4883,472
4883,128
4883,128
4883,234
4884,505
4884,570
4885,208
4885,208
4885,208
4885,975
4885,975
4885,975
4885,1018
4885,561
4885,561
4885,36
4886,129
4886,129
4886,410
4886,640
4886,640
4886,640
4887,398
4887,4
4887,844
4887,844
4887,844
4887,155
4887,155
4887,155
4887,797
4887,797
4887,797
4888,457
4888,885
4888,885
4888,885
4889,389
4889,843
4889,843
4889,608
4889,608
4889,608
4889,49
4889,49
4890,478
4890,478
4890,187
4890,187
4890,629
4890,629
4891,249
4891,249
4891,249
4891,253
4891,877
4891,877
4891,239
4891,239
4891,239
4892,453
4892,453
4892,453
4893,79
4893,221
4893,221
4893,623
4893,115
4893,115
4893,115
4893,52
4894,896
4894,896
4894,896
4894,75
4894,75
4894,75
4894,962
4895,378
4895,911
4895,911
4895,911
4895,152
4896,915
4896,915
4896,915
4896,921
4896,921
4896,921
4896,994
4896,994
4896,994
4897,390
4897,390
4897,390
4898,17
4898,17
4898,17
4898,279
4898,279
4899,575
